datetime,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,district,lat,lon
2024-12-07 19:00:00+00:00,21.8,21.5,499.0,464.0,9.1,16.5,53.0,Ba Đình,21.033,105.814
2024-12-07 20:00:00+00:00,19.8,19.6,482.0,463.0,9.1,16.5,52.0,Ba Đình,21.033,105.814
2024-12-07 21:00:00+00:00,20.6,20.4,489.0,463.0,9.5,17.0,51.0,Ba Đình,21.033,105.814
2024-12-07 22:00:00+00:00,19.8,19.7,541.0,464.0,10.9,18.3,49.0,Ba Đình,21.033,105.814
2024-12-07 23:00:00+00:00,19.0,18.9,618.0,465.0,12.8,20.0,47.0,Ba Đình,21.033,105.814
2024-12-08 00:00:00+00:00,7.7,7.7,671.0,466.0,14.4,21.9,46.0,Ba Đình,21.033,105.814
2024-12-08 01:00:00+00:00,8.6,8.6,676.0,466.0,13.5,22.5,47.0,Ba Đình,21.033,105.814
2024-12-08 02:00:00+00:00,10.2,10.1,657.0,466.0,12.3,23.3,50.0,Ba Đình,21.033,105.814
2024-12-08 03:00:00+00:00,11.8,11.7,639.0,465.0,11.3,24.0,53.0,Ba Đình,21.033,105.814
2024-12-08 04:00:00+00:00,13.8,13.7,627.0,464.0,10.4,24.6,58.0,Ba Đình,21.033,105.814
2024-12-08 05:00:00+00:00,15.8,15.7,615.0,463.0,9.8,25.1,64.0,Ba Đình,21.033,105.814
2024-12-08 06:00:00+00:00,17.4,17.2,617.0,462.0,9.6,25.7,69.0,Ba Đình,21.033,105.814
2024-12-08 07:00:00+00:00,18.6,18.5,621.0,461.0,9.4,26.2,75.0,Ba Đình,21.033,105.814
2024-12-08 08:00:00+00:00,19.7,19.6,638.0,461.0,9.8,26.7,81.0,Ba Đình,21.033,105.814
2024-12-08 09:00:00+00:00,20.7,20.5,711.0,461.0,12.8,28.1,81.0,Ba Đình,21.033,105.814
2024-12-08 10:00:00+00:00,24.3,24.2,880.0,462.0,20.9,31.2,70.0,Ba Đình,21.033,105.814
2024-12-08 11:00:00+00:00,33.4,33.4,1104.0,463.0,31.7,35.1,52.0,Ba Đình,21.033,105.814
2024-12-08 12:00:00+00:00,39.5,39.3,1303.0,465.0,28.1,35.1,48.0,Ba Đình,21.033,105.814
2024-12-08 13:00:00+00:00,40.6,40.5,1453.0,468.0,27.4,34.8,48.0,Ba Đình,21.033,105.814
2024-12-08 14:00:00+00:00,41.1,41.0,1579.0,473.0,26.3,34.4,48.0,Ba Đình,21.033,105.814
2024-12-08 15:00:00+00:00,41.0,40.7,1672.0,477.0,24.6,33.2,48.0,Ba Đình,21.033,105.814
2024-12-08 16:00:00+00:00,38.2,38.1,1720.0,481.0,22.0,30.7,49.0,Ba Đình,21.033,105.814
2024-12-08 17:00:00+00:00,34.8,34.7,1736.0,484.0,18.8,27.5,51.0,Ba Đình,21.033,105.814
2024-12-08 18:00:00+00:00,33.1,32.9,1754.0,488.0,16.3,25.0,52.0,Ba Đình,21.033,105.814
2024-12-08 19:00:00+00:00,32.0,31.9,1814.0,493.0,14.7,23.8,52.0,Ba Đình,21.033,105.814
2024-12-08 20:00:00+00:00,31.3,31.1,1876.0,498.0,13.8,23.4,51.0,Ba Đình,21.033,105.814
2024-12-08 21:00:00+00:00,31.3,31.2,1856.0,500.0,14.2,23.7,48.0,Ba Đình,21.033,105.814
2024-12-08 22:00:00+00:00,32.6,32.5,1685.0,497.0,17.0,25.0,42.0,Ba Đình,21.033,105.814
2024-12-08 23:00:00+00:00,35.6,35.5,1432.0,492.0,21.1,27.0,35.0,Ba Đình,21.033,105.814
2024-12-09 00:00:00+00:00,45.3,45.2,1220.0,487.0,25.5,31.0,32.0,Ba Đình,21.033,105.814
2024-12-09 01:00:00+00:00,45.2,44.9,1100.0,483.0,25.3,33.4,33.0,Ba Đình,21.033,105.814
2024-12-09 02:00:00+00:00,45.9,45.6,1022.0,479.0,25.0,36.7,35.0,Ba Đình,21.033,105.814
2024-12-09 03:00:00+00:00,46.4,46.3,956.0,476.0,24.2,39.6,41.0,Ba Đình,21.033,105.814
2024-12-09 04:00:00+00:00,46.4,46.2,888.0,474.0,22.3,41.9,54.0,Ba Đình,21.033,105.814
2024-12-09 05:00:00+00:00,44.9,44.8,833.0,473.0,19.9,43.7,70.0,Ba Đình,21.033,105.814
2024-12-09 06:00:00+00:00,45.8,45.6,799.0,472.0,18.7,44.7,83.0,Ba Đình,21.033,105.814
2024-12-09 07:00:00+00:00,47.1,46.9,781.0,471.0,17.7,43.2,92.0,Ba Đình,21.033,105.814
2024-12-09 08:00:00+00:00,48.7,48.3,784.0,471.0,17.8,40.7,98.0,Ba Đình,21.033,105.814
2024-12-09 09:00:00+00:00,50.5,50.2,840.0,471.0,23.7,41.8,95.0,Ba Đình,21.033,105.814
2024-12-09 10:00:00+00:00,58.9,58.7,1006.0,471.0,41.4,50.3,74.0,Ba Đình,21.033,105.814
2024-12-09 11:00:00+00:00,83.4,82.9,1225.0,472.0,64.8,62.3,44.0,Ba Đình,21.033,105.814
2024-12-09 12:00:00+00:00,83.8,83.4,1349.0,472.0,61.8,54.9,29.0,Ba Đình,21.033,105.814
2024-12-09 13:00:00+00:00,82.9,82.4,1277.0,472.0,62.1,54.9,26.0,Ba Đình,21.033,105.814
2024-12-09 14:00:00+00:00,83.1,82.9,1111.0,472.0,62.4,54.8,23.0,Ba Đình,21.033,105.814
2024-12-09 15:00:00+00:00,88.2,88.0,1009.0,473.0,62.4,54.5,20.0,Ba Đình,21.033,105.814
2024-12-09 16:00:00+00:00,93.6,93.1,1054.0,476.0,61.9,54.1,19.0,Ba Đình,21.033,105.814
2024-12-09 17:00:00+00:00,93.6,93.1,1163.0,479.0,61.0,53.5,19.0,Ba Đình,21.033,105.814
2024-12-09 18:00:00+00:00,89.2,88.7,1252.0,482.0,59.8,52.3,18.0,Ba Đình,21.033,105.814
2024-12-09 19:00:00+00:00,87.1,86.8,1276.0,483.0,57.9,49.7,17.0,Ba Đình,21.033,105.814
2024-12-09 20:00:00+00:00,87.3,87.1,1280.0,483.0,55.6,46.6,15.0,Ba Đình,21.033,105.814
2024-12-09 21:00:00+00:00,90.1,89.4,1306.0,484.0,53.9,45.2,14.0,Ba Đình,21.033,105.814
2024-12-09 22:00:00+00:00,90.6,89.9,1396.0,487.0,53.7,46.7,13.0,Ba Đình,21.033,105.814
2024-12-09 23:00:00+00:00,94.5,93.8,1509.0,491.0,54.1,49.9,12.0,Ba Đình,21.033,105.814
2024-12-10 00:00:00+00:00,104.3,103.4,1565.0,493.0,56.6,49.8,16.0,Ba Đình,21.033,105.814
2024-12-10 01:00:00+00:00,97.8,96.9,1534.0,491.0,52.4,50.3,26.0,Ba Đình,21.033,105.814
2024-12-10 02:00:00+00:00,89.2,87.8,1446.0,486.0,46.5,50.7,40.0,Ba Đình,21.033,105.814
2024-12-10 03:00:00+00:00,82.4,81.0,1312.0,481.0,40.4,49.0,57.0,Ba Đình,21.033,105.814
2024-12-10 04:00:00+00:00,74.3,72.9,1097.0,475.0,33.9,42.9,80.0,Ba Đình,21.033,105.814
2024-12-10 05:00:00+00:00,56.3,55.1,836.0,468.0,27.4,34.6,106.0,Ba Đình,21.033,105.814
2024-12-10 06:00:00+00:00,49.7,48.7,648.0,463.0,23.4,29.4,124.0,Ba Đình,21.033,105.814
2024-12-10 07:00:00+00:00,50.9,49.9,584.0,463.0,23.3,30.1,130.0,Ba Đình,21.033,105.814
2024-12-10 08:00:00+00:00,50.3,49.5,593.0,466.0,25.8,33.8,128.0,Ba Đình,21.033,105.814
2024-12-10 09:00:00+00:00,51.8,51.1,640.0,467.0,29.6,36.9,120.0,Ba Đình,21.033,105.814
2024-12-10 10:00:00+00:00,64.0,63.3,736.0,465.0,35.8,38.4,104.0,Ba Đình,21.033,105.814
2024-12-10 11:00:00+00:00,75.7,75.0,870.0,462.0,43.3,39.2,82.0,Ba Đình,21.033,105.814
2024-12-10 12:00:00+00:00,58.7,58.4,970.0,460.0,44.9,39.2,61.0,Ba Đình,21.033,105.814
2024-12-10 13:00:00+00:00,53.6,53.2,1006.0,461.0,44.3,37.6,55.0,Ba Đình,21.033,105.814
2024-12-10 14:00:00+00:00,52.7,52.4,1008.0,463.0,43.5,35.3,46.0,Ba Đình,21.033,105.814
2024-12-10 15:00:00+00:00,54.9,54.5,1001.0,465.0,42.4,32.6,39.0,Ba Đình,21.033,105.814
2024-12-10 16:00:00+00:00,56.2,55.8,984.0,467.0,41.1,29.3,34.0,Ba Đình,21.033,105.814
2024-12-10 17:00:00+00:00,55.8,55.2,957.0,469.0,39.5,25.7,30.0,Ba Đình,21.033,105.814
2024-12-10 18:00:00+00:00,53.3,52.7,945.0,471.0,37.3,22.4,28.0,Ba Đình,21.033,105.814
2024-12-10 19:00:00+00:00,50.4,49.7,944.0,473.0,33.5,19.4,29.0,Ba Đình,21.033,105.814
2024-12-10 20:00:00+00:00,46.4,45.6,959.0,474.0,29.1,16.8,32.0,Ba Đình,21.033,105.814
2024-12-10 21:00:00+00:00,41.3,40.4,1027.0,477.0,26.2,15.6,34.0,Ba Đình,21.033,105.814
2024-12-10 22:00:00+00:00,37.5,36.6,1233.0,483.0,26.2,16.7,34.0,Ba Đình,21.033,105.814
2024-12-10 23:00:00+00:00,35.9,34.9,1492.0,491.0,27.7,19.3,33.0,Ba Đình,21.033,105.814
2024-12-11 00:00:00+00:00,41.8,41.1,1590.0,493.0,34.0,22.8,26.0,Ba Đình,21.033,105.814
2024-12-11 01:00:00+00:00,41.7,41.0,1367.0,485.0,30.8,23.9,31.0,Ba Đình,21.033,105.814
2024-12-11 02:00:00+00:00,38.2,37.6,983.0,472.0,26.1,25.4,38.0,Ba Đình,21.033,105.814
2024-12-11 03:00:00+00:00,24.9,24.4,700.0,463.0,21.4,26.5,46.0,Ba Đình,21.033,105.814
2024-12-11 04:00:00+00:00,8.3,8.2,640.0,462.0,16.4,26.6,55.0,Ba Đình,21.033,105.814
2024-12-11 05:00:00+00:00,6.4,6.4,681.0,466.0,11.3,26.2,65.0,Ba Đình,21.033,105.814
2024-12-11 06:00:00+00:00,7.7,7.6,724.0,468.0,8.1,26.0,71.0,Ba Đình,21.033,105.814
2024-12-11 07:00:00+00:00,8.2,8.2,731.0,467.0,8.1,26.3,71.0,Ba Đình,21.033,105.814
2024-12-11 08:00:00+00:00,8.5,8.5,739.0,465.0,10.1,26.7,68.0,Ba Đình,21.033,105.814
2024-12-11 09:00:00+00:00,9.3,9.3,758.0,463.0,12.1,27.2,64.0,Ba Đình,21.033,105.814
2024-12-11 10:00:00+00:00,11.3,11.3,800.0,463.0,13.7,27.9,60.0,Ba Đình,21.033,105.814
2024-12-11 11:00:00+00:00,13.0,13.0,853.0,463.0,15.2,28.7,56.0,Ba Đình,21.033,105.814
2024-12-11 12:00:00+00:00,24.0,24.0,894.0,464.0,15.1,28.7,40.0,Ba Đình,21.033,105.814
2024-12-11 13:00:00+00:00,22.9,22.8,916.0,465.0,14.4,27.7,40.0,Ba Đình,21.033,105.814
2024-12-11 14:00:00+00:00,22.5,22.5,926.0,465.0,13.4,26.4,41.0,Ba Đình,21.033,105.814
2024-12-11 15:00:00+00:00,22.4,22.3,920.0,466.0,12.7,25.1,41.0,Ba Đình,21.033,105.814
2024-12-11 16:00:00+00:00,28.4,28.1,891.0,466.0,12.4,24.1,40.0,Ba Đình,21.033,105.814
2024-12-11 17:00:00+00:00,26.5,26.3,848.0,466.0,12.4,23.3,39.0,Ba Đình,21.033,105.814
2024-12-11 18:00:00+00:00,27.2,27.0,809.0,466.0,12.4,22.6,38.0,Ba Đình,21.033,105.814
2024-12-11 19:00:00+00:00,27.2,27.0,772.0,466.0,12.1,22.1,37.0,Ba Đình,21.033,105.814
2024-12-11 20:00:00+00:00,29.0,28.7,741.0,467.0,11.9,21.8,37.0,Ba Đình,21.033,105.814
2024-12-11 21:00:00+00:00,29.7,29.5,746.0,468.0,12.3,21.9,36.0,Ba Đình,21.033,105.814
2024-12-11 22:00:00+00:00,29.0,28.8,820.0,470.0,14.0,22.7,33.0,Ba Đình,21.033,105.814
2024-12-11 23:00:00+00:00,28.5,28.3,931.0,472.0,16.4,23.9,30.0,Ba Đình,21.033,105.814
2024-12-12 00:00:00+00:00,26.2,26.1,1013.0,474.0,16.9,23.9,27.0,Ba Đình,21.033,105.814
2024-12-12 01:00:00+00:00,26.1,26.0,1036.0,474.0,16.6,24.0,28.0,Ba Đình,21.033,105.814
2024-12-12 02:00:00+00:00,25.4,25.3,1030.0,473.0,16.2,24.0,30.0,Ba Đình,21.033,105.814
2024-12-12 03:00:00+00:00,25.7,25.6,1017.0,472.0,16.0,24.3,32.0,Ba Đình,21.033,105.814
2024-12-12 04:00:00+00:00,28.3,28.0,996.0,471.0,16.1,24.9,35.0,Ba Đình,21.033,105.814
2024-12-12 05:00:00+00:00,32.7,32.4,968.0,469.0,16.4,25.6,37.0,Ba Đình,21.033,105.814
2024-12-12 06:00:00+00:00,39.8,39.1,961.0,468.0,16.9,26.1,40.0,Ba Đình,21.033,105.814
2024-12-12 07:00:00+00:00,37.6,37.0,981.0,467.0,17.5,26.1,42.0,Ba Đình,21.033,105.814
2024-12-12 08:00:00+00:00,34.1,33.8,1022.0,467.0,18.3,25.8,44.0,Ba Đình,21.033,105.814
2024-12-12 09:00:00+00:00,34.1,33.8,1094.0,467.0,19.1,25.8,45.0,Ba Đình,21.033,105.814
2024-12-12 10:00:00+00:00,33.6,33.3,1246.0,467.0,20.2,26.6,45.0,Ba Đình,21.033,105.814
2024-12-12 11:00:00+00:00,34.2,34.0,1430.0,467.0,21.3,27.6,43.0,Ba Đình,21.033,105.814
2024-12-12 12:00:00+00:00,34.9,34.8,1511.0,467.0,23.0,29.9,37.0,Ba Đình,21.033,105.814
2024-12-12 13:00:00+00:00,32.7,32.6,1412.0,466.0,20.2,28.2,39.0,Ba Đình,21.033,105.814
2024-12-12 14:00:00+00:00,34.7,34.5,1211.0,464.0,16.2,25.8,42.0,Ba Đình,21.033,105.814
2024-12-12 15:00:00+00:00,33.6,33.4,1009.0,463.0,13.1,23.7,44.0,Ba Đình,21.033,105.814
2024-12-12 16:00:00+00:00,32.1,32.0,819.0,462.0,11.8,22.4,44.0,Ba Đình,21.033,105.814
2024-12-12 17:00:00+00:00,32.8,32.7,628.0,462.0,11.3,21.5,42.0,Ba Đình,21.033,105.814
2024-12-12 18:00:00+00:00,32.0,31.9,500.0,461.0,10.8,20.7,42.0,Ba Đình,21.033,105.814
2024-12-12 19:00:00+00:00,30.4,30.3,468.0,460.0,9.8,19.7,44.0,Ba Đình,21.033,105.814
2024-12-12 20:00:00+00:00,27.4,27.4,500.0,460.0,8.9,18.8,46.0,Ba Đình,21.033,105.814
2024-12-12 21:00:00+00:00,24.7,24.7,557.0,460.0,8.6,18.4,48.0,Ba Đình,21.033,105.814
2024-12-12 22:00:00+00:00,23.3,23.3,657.0,462.0,9.7,19.0,48.0,Ba Đình,21.033,105.814
2024-12-12 23:00:00+00:00,24.0,24.0,784.0,465.0,11.4,20.3,48.0,Ba Đình,21.033,105.814
2024-12-13 00:00:00+00:00,20.3,20.3,849.0,466.0,11.5,20.3,51.0,Ba Đình,21.033,105.814
2024-12-13 01:00:00+00:00,21.5,21.4,793.0,465.0,10.9,21.0,53.0,Ba Đình,21.033,105.814
2024-12-13 02:00:00+00:00,19.0,18.9,675.0,463.0,10.0,21.9,55.0,Ba Đình,21.033,105.814
2024-12-13 03:00:00+00:00,17.5,17.5,587.0,461.0,9.2,22.5,59.0,Ba Đình,21.033,105.814
2024-12-13 04:00:00+00:00,16.8,16.8,568.0,460.0,8.5,22.3,66.0,Ba Đình,21.033,105.814
2024-12-13 05:00:00+00:00,16.6,16.6,579.0,460.0,7.8,21.8,74.0,Ba Đình,21.033,105.814
2024-12-13 06:00:00+00:00,16.5,16.5,593.0,459.0,7.6,21.5,80.0,Ba Đình,21.033,105.814
2024-12-13 07:00:00+00:00,16.1,16.1,587.0,458.0,8.0,21.7,83.0,Ba Đình,21.033,105.814
2024-12-13 08:00:00+00:00,15.5,15.5,584.0,457.0,8.8,22.1,83.0,Ba Đình,21.033,105.814
2024-12-13 09:00:00+00:00,15.3,15.2,623.0,457.0,10.3,22.9,82.0,Ba Đình,21.033,105.814
2024-12-13 10:00:00+00:00,17.1,17.0,759.0,458.0,13.3,24.4,77.0,Ba Đình,21.033,105.814
2024-12-13 11:00:00+00:00,19.8,19.8,937.0,459.0,17.1,26.3,70.0,Ba Đình,21.033,105.814
2024-12-13 12:00:00+00:00,26.9,26.8,1036.0,460.0,14.8,27.0,60.0,Ba Đình,21.033,105.814
2024-12-13 13:00:00+00:00,26.3,26.2,980.0,460.0,14.0,26.4,60.0,Ba Đình,21.033,105.814
2024-12-13 14:00:00+00:00,25.1,25.0,845.0,460.0,12.9,25.4,59.0,Ba Đình,21.033,105.814
2024-12-13 15:00:00+00:00,23.7,23.7,733.0,460.0,11.7,24.4,59.0,Ba Đình,21.033,105.814
2024-12-13 16:00:00+00:00,21.9,21.8,684.0,461.0,10.5,23.2,60.0,Ba Đình,21.033,105.814
2024-12-13 17:00:00+00:00,20.5,20.4,657.0,461.0,9.3,21.9,62.0,Ba Đình,21.033,105.814
2024-12-13 18:00:00+00:00,21.7,21.7,635.0,462.0,8.2,20.7,64.0,Ba Đình,21.033,105.814
2024-12-13 19:00:00+00:00,25.3,25.3,609.0,463.0,7.3,19.4,66.0,Ba Đình,21.033,105.814
2024-12-13 20:00:00+00:00,27.6,27.5,588.0,463.0,6.5,18.2,69.0,Ba Đình,21.033,105.814
2024-12-13 21:00:00+00:00,33.1,33.1,580.0,463.0,6.3,17.7,70.0,Ba Đình,21.033,105.814
2024-12-13 22:00:00+00:00,34.7,34.6,598.0,462.0,7.0,18.3,69.0,Ba Đình,21.033,105.814
2024-12-13 23:00:00+00:00,37.1,37.0,629.0,460.0,8.2,19.7,67.0,Ba Đình,21.033,105.814
2024-12-14 00:00:00+00:00,38.8,38.8,643.0,458.0,10.5,21.3,62.0,Ba Đình,21.033,105.814
2024-12-14 01:00:00+00:00,42.0,41.9,623.0,458.0,10.2,23.0,62.0,Ba Đình,21.033,105.814
2024-12-14 02:00:00+00:00,44.7,44.6,587.0,458.0,9.8,25.3,61.0,Ba Đình,21.033,105.814
2024-12-14 03:00:00+00:00,45.6,45.5,557.0,458.0,9.4,26.7,61.0,Ba Đình,21.033,105.814
2024-12-14 04:00:00+00:00,47.1,46.9,540.0,458.0,9.0,26.6,62.0,Ba Đình,21.033,105.814
2024-12-14 05:00:00+00:00,51.2,50.9,530.0,457.0,8.6,25.7,64.0,Ba Đình,21.033,105.814
2024-12-14 06:00:00+00:00,47.8,47.5,530.0,457.0,8.6,24.6,66.0,Ba Đình,21.033,105.814
2024-12-14 07:00:00+00:00,47.5,47.0,519.0,457.0,9.0,23.4,67.0,Ba Đình,21.033,105.814
2024-12-14 08:00:00+00:00,46.4,46.0,519.0,457.0,9.7,22.1,68.0,Ba Đình,21.033,105.814
2024-12-14 09:00:00+00:00,45.5,45.1,599.0,457.0,11.0,21.3,68.0,Ba Đình,21.033,105.814
2024-12-14 10:00:00+00:00,45.2,44.7,823.0,459.0,13.6,21.7,65.0,Ba Đình,21.033,105.814
2024-12-14 11:00:00+00:00,45.9,45.4,1127.0,461.0,16.7,22.7,60.0,Ba Đình,21.033,105.814
2024-12-14 12:00:00+00:00,57.0,56.5,1392.0,463.0,18.5,24.7,55.0,Ba Đình,21.033,105.814
2024-12-14 13:00:00+00:00,54.2,53.7,1632.0,466.0,17.6,23.8,56.0,Ba Đình,21.033,105.814
2024-12-14 14:00:00+00:00,50.9,50.3,1833.0,469.0,16.2,22.5,57.0,Ba Đình,21.033,105.814
2024-12-14 15:00:00+00:00,46.9,46.3,1836.0,470.0,14.7,20.9,59.0,Ba Đình,21.033,105.814
2024-12-14 16:00:00+00:00,42.5,41.9,1471.0,467.0,13.1,18.8,61.0,Ba Đình,21.033,105.814
2024-12-14 17:00:00+00:00,37.5,37.0,908.0,462.0,11.3,16.3,63.0,Ba Đình,21.033,105.814
2024-12-14 18:00:00+00:00,33.3,32.8,496.0,458.0,9.7,14.3,66.0,Ba Đình,21.033,105.814
2024-12-14 19:00:00+00:00,29.4,29.0,395.0,457.0,8.3,12.9,69.0,Ba Đình,21.033,105.814
2024-12-14 20:00:00+00:00,25.6,25.2,445.0,456.0,7.1,11.9,73.0,Ba Đình,21.033,105.814
2024-12-14 21:00:00+00:00,21.7,21.4,514.0,456.0,6.6,11.5,75.0,Ba Đình,21.033,105.814
2024-12-14 22:00:00+00:00,19.0,18.7,581.0,455.0,7.4,12.0,76.0,Ba Đình,21.033,105.814
2024-12-14 23:00:00+00:00,18.0,17.7,667.0,453.0,8.8,13.1,76.0,Ba Đình,21.033,105.814
2024-12-15 00:00:00+00:00,18.6,18.3,705.0,452.0,10.5,15.7,76.0,Ba Đình,21.033,105.814
2024-12-15 01:00:00+00:00,18.5,18.1,649.0,451.0,10.3,16.4,77.0,Ba Đình,21.033,105.814
2024-12-15 02:00:00+00:00,17.6,17.2,544.0,449.0,9.9,17.3,77.0,Ba Đình,21.033,105.814
2024-12-15 03:00:00+00:00,17.3,16.8,460.0,448.0,9.7,18.0,78.0,Ba Đình,21.033,105.814
2024-12-15 04:00:00+00:00,17.9,17.3,417.0,446.0,9.3,17.9,79.0,Ba Đình,21.033,105.814
2024-12-15 05:00:00+00:00,18.7,18.2,394.0,445.0,9.1,17.6,80.0,Ba Đình,21.033,105.814
2024-12-15 06:00:00+00:00,19.6,19.0,403.0,444.0,9.7,18.0,79.0,Ba Đình,21.033,105.814
2024-12-15 07:00:00+00:00,21.2,20.7,443.0,444.0,11.6,19.2,77.0,Ba Đình,21.033,105.814
2024-12-15 08:00:00+00:00,23.5,22.9,514.0,445.0,14.3,21.1,73.0,Ba Đình,21.033,105.814
2024-12-15 09:00:00+00:00,27.1,26.5,630.0,446.0,17.8,24.1,68.0,Ba Đình,21.033,105.814
2024-12-15 10:00:00+00:00,31.5,31.0,845.0,448.0,22.2,28.8,62.0,Ba Đình,21.033,105.814
2024-12-15 11:00:00+00:00,37.5,36.9,1105.0,451.0,27.4,34.7,54.0,Ba Đình,21.033,105.814
2024-12-15 12:00:00+00:00,45.1,44.5,1259.0,454.0,38.4,41.0,36.0,Ba Đình,21.033,105.814
2024-12-15 13:00:00+00:00,45.2,44.6,1215.0,455.0,38.6,42.9,35.0,Ba Đình,21.033,105.814
2024-12-15 14:00:00+00:00,46.4,45.9,1065.0,456.0,38.8,45.4,33.0,Ba Đình,21.033,105.814
2024-12-15 15:00:00+00:00,49.2,48.8,940.0,458.0,39.2,46.9,30.0,Ba Đình,21.033,105.814
2024-12-15 16:00:00+00:00,52.0,51.6,890.0,462.0,40.1,46.8,26.0,Ba Đình,21.033,105.814
2024-12-15 17:00:00+00:00,53.1,52.6,864.0,466.0,41.2,45.8,21.0,Ba Đình,21.033,105.814
2024-12-15 18:00:00+00:00,52.3,51.8,842.0,470.0,41.3,44.0,18.0,Ba Đình,21.033,105.814
2024-12-15 19:00:00+00:00,50.8,50.4,812.0,472.0,39.3,41.1,18.0,Ba Đình,21.033,105.814
2024-12-15 20:00:00+00:00,48.9,48.4,786.0,474.0,36.2,37.5,19.0,Ba Đình,21.033,105.814
2024-12-15 21:00:00+00:00,47.7,47.4,782.0,474.0,34.2,34.8,19.0,Ba Đình,21.033,105.814
2024-12-15 22:00:00+00:00,47.7,47.4,827.0,473.0,35.1,33.9,15.0,Ba Đình,21.033,105.814
2024-12-15 23:00:00+00:00,49.4,49.0,894.0,470.0,37.0,34.0,11.0,Ba Đình,21.033,105.814
2024-12-16 00:00:00+00:00,60.5,60.1,924.0,467.0,41.7,39.6,8.0,Ba Đình,21.033,105.814
2024-12-16 01:00:00+00:00,54.9,54.5,883.0,463.0,34.8,38.5,23.0,Ba Đình,21.033,105.814
2024-12-16 02:00:00+00:00,45.8,45.3,805.0,459.0,25.3,36.9,45.0,Ba Đình,21.033,105.814
2024-12-16 03:00:00+00:00,36.0,35.5,728.0,456.0,17.4,35.1,66.0,Ba Đình,21.033,105.814
2024-12-16 04:00:00+00:00,29.9,29.6,658.0,453.0,12.8,32.8,84.0,Ba Đình,21.033,105.814
2024-12-16 05:00:00+00:00,27.7,27.3,589.0,451.0,10.0,30.3,100.0,Ba Đình,21.033,105.814
2024-12-16 06:00:00+00:00,28.1,27.7,548.0,450.0,8.5,28.7,113.0,Ba Đình,21.033,105.814
2024-12-16 07:00:00+00:00,29.6,29.2,487.0,449.0,6.4,27.4,123.0,Ba Đình,21.033,105.814
2024-12-16 08:00:00+00:00,31.5,31.1,454.0,448.0,5.6,26.9,129.0,Ba Đình,21.033,105.814
2024-12-16 09:00:00+00:00,33.8,33.3,615.0,449.0,11.6,30.0,123.0,Ba Đình,21.033,105.814
2024-12-16 10:00:00+00:00,54.5,54.0,1190.0,454.0,30.1,38.7,98.0,Ba Đình,21.033,105.814
2024-12-16 11:00:00+00:00,83.1,82.7,1960.0,462.0,55.4,51.0,61.0,Ba Đình,21.033,105.814
2024-12-16 12:00:00+00:00,105.7,105.2,2437.0,467.0,78.3,64.2,33.0,Ba Đình,21.033,105.814
2024-12-16 13:00:00+00:00,123.9,123.4,2347.0,469.0,83.7,72.0,26.0,Ba Đình,21.033,105.814
2024-12-16 14:00:00+00:00,133.2,132.7,1963.0,468.0,91.0,82.7,17.0,Ba Đình,21.033,105.814
2024-12-16 15:00:00+00:00,143.4,143.0,1623.0,468.0,95.8,90.4,9.0,Ba Đình,21.033,105.814
2024-12-16 16:00:00+00:00,152.3,151.8,1436.0,469.0,96.4,93.4,5.0,Ba Đình,21.033,105.814
2024-12-16 17:00:00+00:00,156.5,156.0,1292.0,469.0,94.5,93.5,4.0,Ba Đình,21.033,105.814
2024-12-16 18:00:00+00:00,158.8,158.3,1196.0,470.0,90.5,90.1,3.0,Ba Đình,21.033,105.814
2024-12-16 19:00:00+00:00,157.4,156.5,1142.0,470.0,83.7,81.2,3.0,Ba Đình,21.033,105.814
2024-12-16 20:00:00+00:00,149.0,148.5,1136.0,471.0,74.8,68.8,3.0,Ba Đình,21.033,105.814
2024-12-16 21:00:00+00:00,138.8,138.3,1206.0,473.0,66.7,58.8,4.0,Ba Đình,21.033,105.814
2024-12-16 22:00:00+00:00,128.5,128.5,1431.0,478.0,60.5,52.7,3.0,Ba Đình,21.033,105.814
2024-12-16 23:00:00+00:00,122.0,121.5,1731.0,485.0,55.0,48.8,3.0,Ba Đình,21.033,105.814
2024-12-17 00:00:00+00:00,130.4,129.9,1891.0,488.0,60.9,56.2,7.0,Ba Đình,21.033,105.814
2024-12-17 01:00:00+00:00,115.5,115.3,1793.0,483.0,54.3,62.0,26.0,Ba Đình,21.033,105.814
2024-12-17 02:00:00+00:00,88.9,88.7,1556.0,475.0,45.0,69.5,53.0,Ba Đình,21.033,105.814
2024-12-17 03:00:00+00:00,67.5,67.3,1317.0,467.0,36.3,71.2,77.0,Ba Đình,21.033,105.814
2024-12-17 04:00:00+00:00,48.2,48.0,1108.0,461.0,28.7,61.5,97.0,Ba Đình,21.033,105.814
2024-12-17 05:00:00+00:00,40.3,40.0,899.0,457.0,21.8,45.9,115.0,Ba Đình,21.033,105.814
2024-12-17 06:00:00+00:00,37.3,36.9,734.0,453.0,17.1,33.8,127.0,Ba Đình,21.033,105.814
2024-12-17 07:00:00+00:00,36.2,35.9,577.0,451.0,13.8,27.9,133.0,Ba Đình,21.033,105.814
2024-12-17 08:00:00+00:00,36.2,35.9,464.0,449.0,12.9,25.4,134.0,Ba Đình,21.033,105.814
